6,18900,#shotgun_pump_t8,speedreloader,700,0,u9?0
7,25200,#shotgun_pump_t8,barrelchoke,800,0,u9?0
8,32700,#shotgun_pump_t8,uber,900,0,u9?0
0,300,#shotgun_semiauto_t8,reflex,100,0,u9?0
1,1400,#shotgun_semiauto_t8,extclip,200,0,u9?0
2,3300,#shotgun_semiauto_t8,steadyaim,300,0,u9?0
3,6000,#shotgun_semiauto_t8,hipgrip,400,0,u9?0
4,9500,#shotgun_semiauto_t8,extrapellets,500,0,u9?0
5,13800,#shotgun_semiauto_t8,extbarrel,600,0,u9?0
6,18900,#shotgun_semiauto_t8,extclip2,700,0,u9?0
7,25200,#shotgun_semiauto_t8,steadyaim2,800,0,u9?0
8,32700,#shotgun_semiauto_t8,uber,900,0,u9?0
0,300,#pistol_burst_t8,reflex,100,0,u9?0
1,1400,#pistol_burst_t8,extclip,200,0,u9?0
2,3300,#pistol_burst_t8,steadyaim,300,0,u9?0
3,6000,#pistol_burst_t8,grip,400,0,u9?0
4,9500,#pistol_burst_t8,elo,500,0,u9?0
5,13800,#pistol_burst_t8,rf,600,0,u9?0
6,18900,#pistol_burst_t8,suppressed,700,0,u9?0
7,25200,#pistol_burst_t8,extclip2,800,0,u9?0
8,32700,#pistol_burst_t8,steadyaim2,900,0,u9?0
0,300,#pistol_fullauto_t8,reflex,100,0,u9?0
1,1400,#pistol_fullauto_t8,rf,200,0,u9?0
2,3300,#pistol_fullauto_t8,fastreload,300,0,u9?0
3,6000,#pistol_fullauto_t8,fmj,400,0,u9?0
4,9500,#pistol_fullauto_t8,grip,500,0,u9?0
5,13800,#pistol_fullauto_t8,mixclip,600,0,u9?0
6,18900,#pistol_fullauto_t8,damage,700,0,u9?0
7,25200,#pistol_fullauto_t8,stalker,800,0,u9?0
8,32700,#pistol_fullauto_t8,custom1,900,0,u9?0
0,300,#pistol_revolver_t8,damage,100,0,u9?0
1,1400,#pistol_revolver_t8,extbarrel,200,0,u9?0
2,3300,#pistol_revolver_t8,speedreloader,300,0,u9?0
3,6000,#pistol_revolver_t8,swayreduc,400,0,u9?0
4,9500,#pistol_revolver_t8,pistolscope,500,0,u9?0
5,13800,#pistol_revolver_t8,stalker,600,0,u9?0
6,18900,#pistol_revolver_t8,quickdraw,700,0,u9?0
7,25200,#pistol_revolver_t8,extbarrel2,800,0,u9?0
8,32700,#pistol_revolver_t8,uber,900,0,u9?0
0,300,#pistol_standard_t8,reflex,100,0,u9?0
1,1400,#pistol_standard_t8,suppressed,200,0,u9?0
2,3300,#pistol_standard_t8,fmj,300,0,u9?0
3,6000,#pistol_standard_t8,extbarrel,400,0,u9?0
4,9500,#pistol_standard_t8,quickdraw,500,0,u9?0
5,13800,#pistol_standard_t8,steadyaim,600,0,u9?0
6,18900,#pistol_standard_t8,extclip,700,0,u9?0
7,25200,#pistol_standard_t8,fmj2,800,0,u9?0
8,32700,#pistol_standard_t8,uber,900,0,u9?0
0,300,#launcher_standard_t8,fastlockon,100,0,u9?0
1,1400,#launcher_standard_t8,supply,200,0,u9?0
2,3300,#launcher_standard_t8,fastreload,300,0,u9?0
3,6000,#launcher_standard_t8,damage,400,0,u9?0
0,300,#knife_loadout,,100,0,u9?0
1,1400,#knife_loadout,,200,0,u9?0
2,3300,#knife_loadout,,300,0,u9?0
3,6000,#knife_loadout,,400,0,u9?0
4,9500,#knife_loadout,,500,0,u9?0
5,13800,#knife_loadout,,600,0,u9?0
6,18900,#knife_loadout,,700,0,u9?0
7,25200,#knife_loadout,,800,0,u9?0
8,32700,#knife_loadout,,900,0,u9?0
0,300,#melee_secretsanta_t8,,100,0,u9?0
1,1400,#melee_secretsanta_t8,,200,0,u9?0
2,3300,#melee_secretsanta_t8,,300,0,u9?0
3,6000,#melee_secretsanta_t8,,400,0,u9?0
4,9500,#melee_secretsanta_t8,,500,0,u9?0
5,13800,#melee_secretsanta_t8,,600,0,u9?0
6,18900,#melee_secretsanta_t8,,700,0,u9?0
7,25200,#melee_secretsanta_t8,,800,0,u9?0
8,32700,#melee_secretsanta_t8,,900,0,u9?0
0,300,#melee_slaybell_t8,,100,0,u9?0
1,1400,#melee_slaybell_t8,,200,0,u9?0
2,3300,#melee_slaybell_t8,,300,0,u9?0
3,6000,#melee_slaybell_t8,,400,0,u9?0
4,9500,#melee_slaybell_t8,,500,0,u9?0
5,13800,#melee_slaybell_t8,,600,0,u9?0
6,18900,#melee_slaybell_t8,,700,0,u9?0
7,25200,#melee_slaybell_t8,,800,0,u9?0
8,32700,#melee_slaybell_t8,,900,0,u9?0
0,300,#melee_demohammer_t8,,100,0,u9?0
1,1400,#melee_demohammer_t8,,200,0,u9?0
2,3300,#melee_demohammer_t8,,300,0,u9?0
3,6000,#melee_demohammer_t8,,400,0,u9?0
4,9500,#melee_demohammer_t8,,500,0,u9?0
5,13800,#melee_demohammer_t8,,600,0,u9?0
6,18900,#melee_demohammer_t8,,700,0,u9?0
7,25200,#melee_demohammer_t8,,800,0,u9?0
8,32700,#melee_demohammer_t8,,900,0,u9?0
0,300,#melee_coinbag_t8,,100,0,u9?0
1,1400,#melee_coinbag_t8,,200,0,u9?0
2,3300,#melee_coinbag_t8,,300,0,u9?0
3,6000,#melee_coinbag_t8,,400,0,u9?0
4,9500,#melee_coinbag_t8,,500,0,u9?0
5,13800,#melee_coinbag_t8,,600,0,u9?0
6,18900,#melee_coinbag_t8,,700,0,u9?0
7,25200,#melee_coinbag_t8,,800,0,u9?0
8,32700,#melee_coinbag_t8,,900,0,u9?0
0,300,#melee_club_t8,,100,0,u9?0
1,1400,#melee_club_t8,,200,0,u9?0
2,3300,#melee_club_t8,,300,0,u9?0
3,6000,#melee_club_t8,,400,0,u9?0
4,9500,#melee_club_t8,,500,0,u9?0
5,13800,#melee_club_t8,,600,0,u9?0
6,18900,#melee_club_t8,,700,0,u9?0
7,25200,#melee_club_t8,,800,0,u9?0
8,32700,#melee_club_t8,,900,0,u9?0
0,300,#melee_cutlass_t8,,100,0,u9?0
1,1400,#melee_cutlass_t8,,200,0,u9?0
2,3300,#melee_cutlass_t8,,300,0,u9?0
3,6000,#melee_cutlass_t8,,400,0,u9?0
4,9500,#melee_cutlass_t8,,500,0,u9?0
5,13800,#melee_cutlass_t8,,600,0,u9?0
6,18900,#melee_cutlass_t8,,700,0,u9?0
7,25200,#melee_cutlass_t8,,800,0,u9?0
8,32700,#melee_cutlass_t8,,900,0,u9?0
0,300,#melee_stopsign_t8,,100,0,u9?0
1,1400,#melee_stopsign_t8,,200,0,u9?0
2,3300,#melee_stopsign_t8,,300,0,u9?0
3,6000,#melee_stopsign_t8,,400,0,u9?0
4,9500,#melee_stopsign_t8,,500,0,u9?0
5,13800,#melee_stopsign_t8,,600,0,u9?0
6,18900,#melee_stopsign_t8,,700,0,u9?0
7,25200,#melee_stopsign_t8,,800,0,u9?0
8,32700,#melee_stopsign_t8,,900,0,u9?0
0,300,#melee_zombiearm_t8,,100,0,u9?0
1,1400,#melee_zombiearm_t8,,200,0,u9?0
2,3300,#melee_zombiearm_t8,,300,0,u9?0
3,6000,#melee_zombiearm_t8,,400,0,u9?0
4,9500,#melee_zombiearm_t8,,500,0,u9?0
5,13800,#melee_zombiearm_t8,,600,0,u9?0
6,18900,#melee_zombiearm_t8,,700,0,u9?0
7,25200,#melee_zombiearm_t8,,800,0,u9?0
8,32700,#melee_zombiearm_t8,,900,0,u9?0
0,300,#melee_actionfigure_t8,,100,0,u9?0
1,1400,#melee_actionfigure_t8,,200,0,u9?0
2,3300,#melee_actionfigure_t8,,300,0,u9?0
3,6000,#melee_actionfigure_t8,,400,0,u9?0
4,9500,#melee_actionfigure_t8,,500,0,u9?0
5,13800,#melee_actionfigure_t8,,600,0,u9?0
6,18900,#melee_actionfigure_t8,,700,0,u9?0
7,25200,#melee_actionfigure_t8,,800,0,u9?0
8,32700,#melee_actionfigure_t8,,900,0,u9?0
0,300,#melee_amuletfist_t8,,100,0,u9?0
1,1400,#melee_amuletfist_t8,,200,0,u9?0
2,3300,#melee_amuletfist_t8,,300,0,u9?0
3,6000,#melee_amuletfist_t8,,400,0,u9?0
4,9500,#melee_amuletfist_t8,,500,0,u9?0
5,13800,#melee_amuletfist_t8,,600,0,u9?0
6,18900,#melee_amuletfist_t8,,700,0,u9?0
7,25200,#melee_amuletfist_t8,,800,0,u9?0
8,32700,#melee_amuletfist_t8,,900,0,u9?0
0,300,#special_ballisticknife_t8_dw,extclip,100,0,u9?0
1,1400,#special_ballisticknife_t8_dw,fastreload,200,0,u9?0
2,3300,#special_ballisticknife_t8_dw,custom3,300,0,u9?0
3,6000,#special_ballisticknife_t8_dw,dw,400,0,u9?0
0,300,#special_crossbow_t8,stalker,100,0,u9?0
1,1400,#special_crossbow_t8,pistolscope,200,0,u9?0
2,3300,#special_crossbow_t8,extclip,300,0,u9?0
3,6000,#special_crossbow_t8,custom3,400,0,u9?0
